id,createdAt,twitterUrl,likeCount,retweetCount,viewCount,text,processed_text,polarity,sentiment
1.6450544698420142e+18,2023-04-09 13:22:03+00:00,https://twitter.com/sachinjain0083/status/1645054469842014211,0,0,45.0,"@bigbasket_com Sir I given two order but my order cancelled and my account show inactive from your side customer care say that it's commercial purposes order.
Mail id deeptijain549@yahoo.com
Mob no 9460601082",sir give two order order cancel account show inactive side customer care say commercial purpose order mail id deeptijain549 com mob 9460601082,0.296,Positive
1.6450553770951434e+18,2023-04-09 13:25:40+00:00,https://twitter.com/sachinjain0083/status/1645055377095143424,0,0,56.0,"@bigbasket_com Sir its not commercial order
I purchase some quantity because there is necessary to apply voucher order value should be 2000.",sir commercial order purchase quantity necessary apply voucher order value 2000,0.34,Positive
1.6450571249832714e+18,2023-04-09 13:32:36+00:00,https://twitter.com/sachinjain0083/status/1645057124983271425,0,0,15.0,@bigbasket_com How much time i wait,much time wait,0.0,Neutral
1.6450574415441592e+18,2023-04-09 13:33:52+00:00,https://twitter.com/mathura65/status/1645057441544159233,0,1,63.0,"@bigbasket_com Your team member shiv Kumar has informed me today at 5pm that till date all my complaints were never implemented and going forward they will be implemented

He has also promised to send the email with the above confession by 5.30pm today.I'm still waiting for email",team member shiv kumar inform today 5pm till date complaint never implement go forward implement also promise send email confession 530pm todayim still wait email,0.0258,Positive
1.6450586546669076e+18,2023-04-09 13:38:41+00:00,https://twitter.com/hisudhir007/status/1645058654666907649,0,0,34.0,@Themangofellow Why all Nandini products in @bigbasket_com are out of stock .,nandini product stock,0.0,Neutral
1.645060973261394e+18,2023-04-09 13:47:54+00:00,https://twitter.com/iaamkarthik/status/1645060973261393922,0,0,21.0,"@bigbasket_com I almost have 35 items on subscription basis and I can't pause all of them at one go, Two days holidays, 3 weeks out of station, I have to pause item by item, Bad app experience in BBDaily",almost 35 item subscription basis cant pause one go two day holiday 3 week station pause item item bad app experience bbdaily,-0.2023,Negative
1.6450677015793009e+18,2023-04-09 14:14:38+00:00,https://twitter.com/ladidinesh/status/1645067701579300871,0,0,30.0,@localfermentco @bigbasket_com I am using OG BB app. It doesn’t show LFC products at my pincode,use og bb app doesnt show lfc product pincode,0.0,Neutral
1.6450750573902602e+18,2023-04-09 14:43:52+00:00,https://twitter.com/cparikh21/status/1645075057390260224,0,0,38.0,@localfermentco @bigbasket_com Yes tried on the OG app and clicked on bigbasket only. Still unable to find it. https://t.co/aTixvUy6KA,yes try og app clicked still unable find,0.4019,Positive
1.64507525437551e+18,2023-04-09 14:44:39+00:00,https://twitter.com/iamshaik/status/1645075254375510017,0,0,44.0,@bigbasket_com Never thought you would do this ! Paid money for the products ordered and updated as delivered without delivering the products consecutively for 2 days ! @jagograhakjago,never thought would paid money product order update deliver without deliver product consecutively 2 day,0.0,Neutral
1.6450844334381015e+18,2023-04-09 15:21:07+00:00,https://twitter.com/debnathtitas_/status/1645084433438101507,0,0,15.0,@bigbasket_com Any updates regarding my issue?,update regard issue,0.0,Neutral
1.6450917068601262e+18,2023-04-09 15:50:01+00:00,https://twitter.com/iamshaik/status/1645091706860126208,0,0,16.0,@bigbasket_com @jagograhakjago This is what happening everyday delay ! But no delivery of order !! https://t.co/AYHHC5LDIn,happen everyday delay delivery order,-0.3182,Negative
1.6450921554579333e+18,2023-04-09 15:51:48+00:00,https://twitter.com/cparikh21/status/1645092155457933312,0,0,32.0,@localfermentco @bigbasket_com My pincode is 560008. Is it available in only selected areas in Bangalore?,pincode 560008 available select area bangalore,0.0,Neutral
1.6450921744497582e+18,2023-04-09 15:51:53+00:00,https://twitter.com/sijopg/status/1645092174449758208,0,0,27.0,"@bigbasket_com should make provisions to amend cart after an order is placed, it's idiocy to pay additional delivery charges for an item you missed in your initial order.",make provision amend cart order place idiocy pay additional delivery charge item miss initial order,-0.25,Negative
1.6450949984117228e+18,2023-04-09 16:03:06+00:00,https://twitter.com/ksriidhar/status/1645094998411722753,0,0,17.0,"@bigbasket_com Thankyou someone called within 15 min and got it resolved

🤝",thankyou someone call within 15 min get resolve,0.3818,Positive
1.645100740040446e+18,2023-04-09 16:25:55+00:00,https://twitter.com/mithun_tweet/status/1645100740040445952,0,0,282.0,"@AdeParimal I feel E-Commerce companies like BigBasket, JioMart could dent DMart growth in urban areas.",feel ecommerce company like could dent growth urban area,0.6249,Positive
1.645113799756882e+18,2023-04-09 17:17:49+00:00,https://twitter.com/arachna1207/status/1645113799756881923,0,0,30.0,@bigbasket_com neu coins of ipl offer still not credited,neu coin ipl offer still credit,0.3818,Positive
1.6451151771663114e+18,2023-04-09 17:23:17+00:00,https://twitter.com/Hemantp66/status/1645115177166311425,0,0,43.0,"@bigbasket_com  my data is being leaked. I am getting spam calls by saying ""sir you are big basket costomer, so you have won gifthamper""",data leak get spam call say sir big basket costomer gifthamper,-0.5994,Negative
1.6451231434834084e+18,2023-04-09 17:54:56+00:00,https://twitter.com/mathura65/status/1645123143483408384,0,2,99.0,Absolutely veiling away of truth...@PiyushGoyal @cmohry @BandBajaateRaho @bigbasket_com @harimenon_bb @TataCompanies @RNTata2000 https://t.co/5pPbv4OpTY,absolutely veil away truth,0.3744,Positive
1.645136400571056e+18,2023-04-09 18:47:37+00:00,https://twitter.com/debahero1/status/1645136400571056128,0,0,215.0,"@CheQ_One Why you have reduced the value of the Bigbasket voucher? Previously the value was 1coin = 1rupee. But now 0.5paisa

@CheQ_One @CheQSupport https://t.co/Sq3BoDQ06M",reduce value voucher previously value 1coin 1rupee 05paisa,0.5859,Positive
1.6451974197083136e+18,2023-04-09 22:50:05+00:00,https://twitter.com/cosmetics_skin/status/1645197419708313600,0,0,13.0,"@bigbasket_com @kellydobos There were metal lipstick cases around well before Levy.
https://t.co/M1Qi0a8J41",metal lipstick case around well levy,0.2732,Positive
1.6480078141520814e+18,2023-04-17 16:57:36+00:00,https://twitter.com/itznitzm/status/1648007814152081408,1,0,109.0,@bigbasket_com what kind of calculation is this? Paid 122.10rs from ac &amp; when u refund its 121.76rs? Where is that diff amount gone? @jagograhakjago @consumercourtin #bigbasket #bbnow https://t.co/eQ8xMQuvu9,kind calculation paid 12210rs ac amp u refund 12176rs diff amount go,0.5267,Positive
1.6481153773088276e+18,2023-04-18 00:05:01+00:00,https://twitter.com/KlimomWellness/status/1648115377308827648,1,0,432.0,"Klimom Desi Cow’s A2 Ghee is now available on Flipkart. It is derived in the traditional Ayurvedic procedure from curd &amp; not milk fats. To order online, click here https://t.co/B3x1pmHybB 
#flipkart #amazon #ghee #a2ghee #desicows #desicow #bigbasket #qmarthyderabad #cows #a2milk https://t.co/XIEuW7DxFL",klimom desi cow a2 ghee available flipkart derive traditional ayurvedic procedure curd amp milk fat order online click,0.0,Neutral
1.6481521741181952e+18,2023-04-18 02:31:14+00:00,https://twitter.com/Damuscus17/status/1648152174118195200,0,0,85.0,@bigbasket_com Manipulated reviews. The app works in such a way that it flashes only 5 star reviews and does not let you see the negative ones##BiGBasket ##Tataretail https://t.co/3mOwIBU2MS,manipulate review app work way flash 5 star review let see negative one # #,-0.5719,Negative
1.648193612033958e+18,2023-04-18 05:15:53+00:00,https://twitter.com/aditheesh/status/1648193612033957889,0,0,52.0,"I tried #swiggy #instamart but an utter failure, they didn't able to delivery as promised. Then went to #bigbasket , the experience was smooth and they delivered as committed. Customer experience is the key along with designing process which meets demand and supply.",try utter failure didnt able delivery promise go experience smooth deliver commit customer experience key along design process meet demand supply,-0.5934,Negative
1.648210642816455e+18,2023-04-18 06:23:34+00:00,https://twitter.com/vishalsinha4u/status/1648210642816454657,0,0,26.0,"#bigbasket - bbdaily, one of segment of bigbasket meant to deliver product before you wake up so that you can have items for consumption before breakfast or before leaving to office. But, they are worst now in service, see the pic by 9.15am, the status is…https://t.co/iACu801Ntx",bbdaily one segment meant deliver product wake item consumption breakfast leave office bad service see pic 915am status,-0.5719,Negative
1.6482474858765353e+18,2023-04-18 08:49:58+00:00,https://twitter.com/naraykln/status/1648247485876535297,0,0,72.0,@bigbasket_com Can I expect order to be delivered within 5pm? I believe 17hrs is enough time for guaranteed 30min delivery. Order supposed to be  delivered yesterday 10pm but not delivered and shows delivered. Been following up since yesterday 10pm. Already DM'd #bigbasket,expect order deliver within 5pm believe 17hrs enough time guaranteed 30min delivery order suppose deliver yesterday 10pm deliver show deliver follow since yesterday 10pm already dmd,0.0,Neutral
1.6483057842440356e+18,2023-04-18 12:41:37+00:00,https://twitter.com/ONDC_Official/status/1648305784244035584,36,8,8160.0,"We are pleased to announce that @bigbasket_com's wide range of products are now available for purchase through the open network. Find your favourite household items and buy them through any of the ONDC buyer apps:
https://t.co/MwIK5tLPBS

#ONDC #DigitalIndia #BigBasket #Ecommerce https://t.co/p8vjzYOua2",pleased announce wide range product available purchase open network find favourite household item buy ondc buyer apps,0.4404,Positive
1.6483057842440356e+18,2023-04-18 12:41:37+00:00,https://twitter.com/ONDC_Official/status/1648305784244035584,35,8,8160.0,"We are pleased to announce that @bigbasket_com's wide range of products are now available for purchase through the open network. Find your favourite household items and buy them through any of the ONDC buyer apps:
https://t.co/MwIK5tLPBS

#ONDC #DigitalIndia #BigBasket #Ecommerce https://t.co/p8vjzYOua2",pleased announce wide range product available purchase open network find favourite household item buy ondc buyer apps,0.4404,Positive
1.6483142419282862e+18,2023-04-18 13:15:14+00:00,https://twitter.com/_o_kira_/status/1648314241928286208,0,0,25.0,"And this is not the first time this is happening either, you guys treat these complaints as useless and dont pay any attention. #worstcustomerexperience #support #customersupport #fraud #scam #jiomart #bigbasket #grocery #shopping",first time happen either guy treat complaint useless dont pay attention,-0.2509,Negative
1.6483452827597783e+18,2023-04-18 15:18:34+00:00,https://twitter.com/indstartupnews/status/1648345282759778306,0,0,71.0,"Government-backed ONDC protocol, in a tweet, said that it has onboarded Tata-backed grocery delivery platform BigBasket as a store on its platform.

#bigbasket #ondc #commerce #grocery #delivery #government #tata #indianstartupnews https://t.co/0LIE7PuxhQ",governmentbacked ondc protocol tweet say onboarded tatabacked grocery delivery platform store platform,0.0,Neutral
1.648540732578308e+18,2023-04-19 04:15:13+00:00,https://twitter.com/SOHNA_Markfed/status/1648540732578308097,3,0,113.0,"To purchase Markfed SOHNA Products, please check the link given: https://t.co/3ERg2KBN9r

#Sohna #SOHNAMarkfed #markfedpunjab #punjab #groceries #healthy #homedelivery #bigbasket #chandigarh",purchase markfed sohna product please check link give,0.3182,Positive
1.6485669618302566e+18,2023-04-19 05:59:27+00:00,https://twitter.com/param_dairy/status/1648566961830256643,0,0,43.0,"#Param ALMOND CARDAMOM 😋👌🥛
Flavored Milk is an easy to use delicious drink that refreshes you immediately with goodness of milk

Know more ~
https://t.co/FiEyRn8O9c
Available on : #Amazon #Meesho #Flipkart #JioMart #bigbasket

https://t.co/9sF0kAdIfj
📞 call 1800-111-115 https://t.co/MeHB3tLRCE",almond cardamom flavor milk easy use delicious drink refreshes immediately goodness milk know available call 1800111115,0.8625,Positive
1.6485788079960635e+18,2023-04-19 06:46:31+00:00,https://twitter.com/YourStoryCo/status/1648578807996063744,2,2,948.0,"The Open Network For Digital Commerce (ONDC) protocol revealed in a tweet on Tuesday that it onboarded Tata-backed grocery retailer #Bigbasket as a store on its platform. 

@ONDC_Official

https://t.co/NPJqFjqw08",open network digital commerce ondc protocol reveal tweet tuesday onboarded tatabacked grocery retailer store platform,0.0,Neutral
1.6485891115387249e+18,2023-04-19 07:27:28+00:00,https://twitter.com/mayavarathaan/status/1648589111538724866,0,0,51.0,@SasikumarPsgim @JioMart @bigbasket_com @JioMart_Support Swiggy closed @SwiggyInstamart in Coimbatore recently.,close coimbatore recently,0.0,Neutral
1.6486766078070702e+18,2023-04-19 13:15:08+00:00,https://twitter.com/ChoudharyP31/status/1648676607807070208,0,0,65.0,"Pathetic customer support team.
And there is no option to even call them. @harimenon_bb @bigbasket_com #bigbasket https://t.co/gJXOdW16zz",pathetic customer support team option even call,-0.25,Negative
1.6486813278212014e+18,2023-04-19 13:33:54+00:00,https://twitter.com/sid_dudheria/status/1648681327821201410,1,0,152.0,".@bigbasket_com pls pass this feedback to your app team
1. The gift card voucher code and pin are numeric fields
2. You should be able to configure the keyboard to a numerical keyboard and not a full alphanumeric keyboard. https://t.co/GvMZreB3Pr",pls pas feedback app team 1 gift card voucher code pin numeric field 2 able configure keyboard numerical keyboard full alphanumeric keyboard,0.4939,Positive
1.6486838102116475e+18,2023-04-19 13:43:46+00:00,https://twitter.com/The_Ruu/status/1648683810211647488,0,0,55.0,@nkumar101088 @sportstarweb @IDFCFIRSTBank @IndianOilcl @MSRUAS @TheIndiaCements @UnitedIndiaInsu @FinolexPipe @MySamsonite @LICIndiaForever @BPCLimited @bigbasket_com @CricHQ @NipponIndia @casagrandhomes @NewsX Complete rubbish. These people from @UnitedIndiaInsu @policybazaar take over 3 months to settel and they don't even provide any information. On 17th march I have written correspondence stating it will happen within 5 days. Today is 19th April. #incompetence,complete rubbish people take 3 month settel dont even provide information 17th march write correspondence state happen within 5 day today 19th april,0.0,Neutral
1.6486839562950492e+18,2023-04-19 13:44:20+00:00,https://twitter.com/The_Ruu/status/1648683956295049216,0,0,56.0,@nkumar101088 @sportstarweb @IDFCFIRSTBank @IndianOilcl @MSRUAS @TheIndiaCements @UnitedIndiaInsu @FinolexPipe @MySamsonite @LICIndiaForever @BPCLimited @bigbasket_com @CricHQ @NipponIndia @casagrandhomes @NewsX The amount is 36k approx,amount 36k approx,0.0,Neutral
1.6486870022447557e+18,2023-04-19 13:56:27+00:00,https://twitter.com/mewaraparth/status/1648687002244755457,2,0,90.0,The Audacity of @bigbasket_com to send this notification after pulling operations from Jodhpur. 😡😡😡 What do you expect me to do with this notification? https://t.co/fEAN63OKyM,audacity send notification pull operation jodhpur expect notification,0.0,Neutral
1.6486912324224778e+18,2023-04-19 14:13:15+00:00,https://twitter.com/Kaneeca02/status/1648691232422477825,0,0,6.0,@bigbasket_com @sid_dudheria @bigbasket_com I have sent you messages but you people aren't replying what nuisance is this?,sent message people arent reply nuisance,0.0,Neutral
1.6486936414670316e+18,2023-04-19 14:22:50+00:00,https://twitter.com/Kaneeca02/status/1648693641467031555,0,0,11.0,"@bigbasket_com Check your DM, I have elaborated the whole issue few hours ago.
No one bothered to check and revert back  until now.",check dm elaborate whole issue hour ago one bother check revert back,-0.34,Negative
1.648694130787201e+18,2023-04-19 14:24:46+00:00,https://twitter.com/ChoudharyP31/status/1648694130787201027,0,0,17.0,@bigbasket_com Have not got any assistance yet.,get assistance yet,0.0,Neutral
1.6486954680237588e+18,2023-04-19 14:30:05+00:00,https://twitter.com/TinaRajan_/status/1648695468023758849,1,0,76.0,I bought more to avoid the #bigbasket delivery fees. We are definitely not the same bro!!,bought avoid delivery fee definitely bro,0.128,Positive
1.6486966985150996e+18,2023-04-19 14:34:58+00:00,https://twitter.com/AjayBha62079343/status/1648696698515099649,1,1,51.0,@sportstarweb @IDFCFIRSTBank @IndianOilcl @MSRUAS @TheIndiaCements @UnitedIndiaInsu @FinolexPipe @MySamsonite @LICIndiaForever @BPCLimited @bigbasket_com @CricHQ @NipponIndia @casagrandhomes @NewsX There is no customer care number for uiic lol,customer care number uiic lol,0.743,Positive
1.6487009698304737e+18,2023-04-19 14:51:57+00:00,https://twitter.com/Kaneeca02/status/1648700969830473729,0,0,11.0,"@bigbasket_com Please do soon, I need to place an order or I will loose the offer.",please soon need place order loose offer,0.0,Neutral
1.6487038423751393e+18,2023-04-19 15:03:22+00:00,https://twitter.com/ChoudharyP31/status/1648703842375139331,0,0,13.0,"@bigbasket_com Is this from your team? The person is a lady and has kept me on mute since the call, it might have got unmute by mistake and I heard someone talking in the background.
Pathetic. #Disgusting https://t.co/3K8Vw8CRhH",team person lady kept mute since call might get unmute mistake heard someone talk background pathetic,-0.7269,Negative
1.648705645972185e+18,2023-04-19 15:10:32+00:00,https://twitter.com/iSatishAgarwal/status/1648705645972185088,60,10,34874.0,"Indus Exclusive Debit Card🔥

An Exclusive Thread🧵

USP:
👉Bigbasket- 20% off &amp; Multi-dips via Neu app 💥
👉Zero Forex Markup
👉BookMyShow BOGO Offer

AMB for Indus Exclusive ac is 1L/2L-- as per tncs

Get Indus Exclusive ac at Zero AMB 💥💥💥

Read the thread to know how 👇👇👇",indus exclusive debit card exclusive thread usp 20 amp multidips via neu app zero forex markup bookmyshow bogo offer amb indus exclusive ac 1l2l per tncs get indus exclusive ac zero amb read thread know,0.4588,Positive
1.6487076627484754e+18,2023-04-19 15:18:32+00:00,https://twitter.com/ChoudharyP31/status/1648707662748475392,0,0,13.0,"@bigbasket_com Got another call &amp; the lady straight forward denied to get my order delivered now. It has been scheduled for morning 7:30 automatically.
I ordered to get it the product at my convinience not at BB’s team’s.
She didn’t escalate my call to the senior. Stop fooling your customers",get another call amp lady straight forward deny get order deliver schedule morning 730 automatically order get product convinience bb team didnt escalate call senior stop fooling customer,-0.6597,Negative
1.648708211241808e+18,2023-04-19 15:20:43+00:00,https://twitter.com/ChoudharyP31/status/1648708211241807874,0,0,19.0,@bigbasket_com New way to cheat customers by showing in the data that customer was contacted but very smartly put the call on mute and show that the issue was resolved. #bigbasket @harimenon_bb that’s how smart you and your start ups are. Good growing on consumer’s hard earned money.,new way cheat customer show data customer contact smartly put call mute show issue resolve thats smart start ups good grow consumer hard earn money,0.743,Positive
1.6487085736842772e+18,2023-04-19 15:22:10+00:00,https://twitter.com/ChoudharyP31/status/1648708573684277249,0,0,5.0,"@bigbasket_com I need my order not your apology as “sorry” is mere a word until the person or organization really means it.
“Sorry” but we cannot deliver the order now.
I understand but “sorry”",need order apology sorry mere word person organization really mean sorry deliver order understand sorry,-0.2449,Negative
1.6487107509264056e+18,2023-04-19 15:30:49+00:00,https://twitter.com/ChoudharyP31/status/1648710750926405632,0,0,13.0,"@bigbasket_com @harimenon_bb How incompetent your team is that from past 2 hours you couldn’t re-attempt a delivery which was not attempted even once?
Why should I wake up early in the morning for your team’s failure?
Does BB work for customers or customers have to take care of BB’s comfort?",incompetent team past 2 hour couldnt reattempt delivery attempt even wake early morning team failure bb work customer customer take care bb comfort,-0.1779,Negative
1.6487119255160996e+18,2023-04-19 15:35:29+00:00,https://twitter.com/ChoudharyP31/status/1648711925516099586,0,0,15.0,"@bigbasket_com Well the best possible is already gone.
Hope to get my order someday or you can keep the money as change. Might help in the growth of your company.",well best possible already go hope get order someday keep money change might help growth company,0.926,Positive
1.648712732101972e+18,2023-04-19 15:38:41+00:00,https://twitter.com/KnoWnAjNaBi/status/1648712732101971969,0,0,9.0,@bigbasket_com sent me an expired item. You can easily track expired items with batch no. https://t.co/lum25munzl,sent expire item easily track expire item batch,0.34,Positive
1.6487127991225876e+18,2023-04-19 15:38:57+00:00,https://twitter.com/vignesh_19/status/1648712799122587655,2,0,93.0,"@tata_neu Guys stay away from tataneu and bbnow they are selling expired and unusable products online through heavy advertising during this IPL season . The food product expired on 05-04 and it got delivered on 16-04
@bigbasket_com 
#IPL2O23 #CSK #tataneu #bigbasket #bbnow",guy stay away tataneu bbnow sell expire unusable product online heavy advertising ipl season food product expire 0504 get deliver 1604,0.0,Neutral
1.6487163405288202e+18,2023-04-19 15:53:01+00:00,https://twitter.com/LokeshC004/status/1648716340528820225,0,0,27.0,"@bigbasket_com  There is scam going in bigbasket , many times there is free sample with order but I never received any .In my today's order ,there was free sample of sensodyne toothpaste but delivery agent said it was not in his bag, he forgot to carry it ,",scam go many time free sample order never receive today order free sample sensodyne toothpaste delivery agent say bag forgot carry,0.4404,Positive
1.6487207823554929e+18,2023-04-19 16:10:40+00:00,https://twitter.com/SamarendraHota/status/1648720782355492864,0,0,19.0,@bigbasket_com @harimenon_bb thank you for your reply. However no one has contacted yet.,thank reply however one contact yet,0.3612,Positive
1.6487351658863903e+18,2023-04-19 17:07:50+00:00,https://twitter.com/Endyj/status/1648735165886390272,0,0,23.0,"@bibhu_pradhan @business @vrishtibeniwal Educated boys are working as delivery boys for bigbasket, amazon, flipkart makes me so sad.",educate boy work delivery boy amazon flipkart make sad,-0.34,Negative
1.6487436437324022e+18,2023-04-19 17:41:31+00:00,https://twitter.com/AabidPathan25/status/1648743643732402176,1,0,38.0,@bigbasket_com i haven't made any cancellation request why did you cancel my order.... Very disgusting... #bigbasketfailure... I'm waiting since last 2 hours.... Is this the way of treating customer... Your delivery boy is not come to me and you cancelled my order...,havent make cancellation request cancel order disgust im wait since last 2 hour way treat customer delivery boy come cancel order,-0.6369,Negative
1.648743898230186e+18,2023-04-19 17:42:32+00:00,https://twitter.com/AabidPathan25/status/1648743898230185987,1,0,22.0,One of the greatest experience with you @bigbasket_com very good job for cancellation... What a way of treating customer....,one great experience good job cancellation way treat customer,0.8658,Positive
1.648756798319657e+18,2023-04-19 18:33:47+00:00,https://twitter.com/RipunjoyKashyap/status/1648756798319656962,0,0,30.0,this is very frustrating. Wasn't expected these kind of worst kind of service from @bigbasket_com @TataCompanies . Very disappointed. Maybe I'll not even order again from @bigbasket_com again in future https://t.co/37Ye07azC0,frustrate wasnt expect kind bad kind service disappointed maybe ill even order future,-0.6626,Negative
1.6489191261388472e+18,2023-04-20 05:18:49+00:00,https://twitter.com/rajnishsingh88/status/1648919126138847232,1,0,40.0,#bigbasket doesnot still deliver to my location in #Danapur. Just found out that their warehouse is less than 500 mts away.,doesnot still deliver location found warehouse less 500 mt away,0.0,Neutral
1.649025640186667e+18,2023-04-20 12:22:04+00:00,https://twitter.com/Anant36949384/status/1649025640186667009,0,0,37.0,@bigbasket_com Order No BNR-1182690600-20230329 Where is the refund of this order? This is a reverse pickup order generated for an item that was delivered in rotten state.  Please refund asap. Thnx #bigbasket,order bnr118269060020230329 refund order reverse pickup order generate item deliver rotten state please refund asap thnx,-0.25,Negative
1.6490611439300895e+18,2023-04-20 14:43:09+00:00,https://twitter.com/Deepakbatraa/status/1649061143930089473,3,0,118.0,@aditya_kondawar @IshanTanna1 I think it is very very miniscule right now...not even available on their own #bigbasket,think miniscule right nownot even available,0.0,Neutral
1.6491218141767311e+18,2023-04-20 18:44:14+00:00,https://twitter.com/dakshaydesai/status/1649121814176731137,0,0,163.0,"@bigbasket_com

Ur app on wifi has some serious issues since morning

#bigbasket

On mobile data it works bt not on wifi.. https://t.co/0gjEP4CGNA",ur app wifi serious issue since morning mobile data work bt wifi,-0.0772,Negative
1.6493088936953446e+18,2023-04-21 07:07:37+00:00,https://twitter.com/param_dairy/status/1649308893695344641,2,0,56.0,"#Param #paneer
It provides you a blend of fine taste and Health.📷📷📷
.
Available on : #Amazon #Meesho #Flipkart #JioMart #bigbasket

Can also Place Order from :
https://t.co/9sF0kAeg4R
📷 For trade enquiries, call 1800-111-115
#paneer #healthytips #healthtips https://t.co/84vRtx2OyV",provide blend fine taste health available also place order trade enquiry call 1800111115,0.2023,Positive
1.6493441917748347e+18,2023-04-21 09:27:53+00:00,https://twitter.com/Unschackle/status/1649344191774834689,0,0,39.0,"@bigbasket_com #bigbasket you are so stuck on some process that you are not listening to the customer! Am telling what the error is, but you want a screen shot, for that I have to exit chat and take a snapshot! I have to start a fresh chat again... No answer to that!",stuck process listen customer tell error want screen shot exit chat take snapshot start fresh chat answer,-0.2732,Negative
1.6496063361606943e+18,2023-04-22 02:49:33+00:00,https://twitter.com/Unschackle/status/1649606336160694272,0,0,39.0,"@bigbasket_com #bigbasket why can't you resolve the payment issue? Getting an error ""could not create order"" when I am trying to pay! Your customer service is of no help...",cant resolve payment issue get error could create order try pay customer service help,-0.124,Negative
1.6500085901226437e+18,2023-04-23 05:27:58+00:00,https://twitter.com/MyIndusIndBank/status/1650008590122643459,11,4,1729.0,"A savings account, second to none. Enjoy high rates of interest along with exclusive offers and innovative features with IndusInd Bank.

Apply Now: https://t.co/3YYokAZkDi

#IndusIndBank #SavingsAccount #SavingsAccounthotohaisa #FixedDeposit #MovieTickets #Swiggy #BigBasket https://t.co/N57u7qZFCH",saving account second none enjoy high rate interest along exclusive offer innovative feature indusind bank apply,0.582,Positive
1.6500560308128768e+18,2023-04-23 08:36:28+00:00,https://twitter.com/Unschackle/status/1650056030812876800,0,0,69.0,"@tata_neu #tataneu you give points, it's good but your #bigbasket @bigbasket_com app has some payment issues, can't place any orders, already complained multiple times but they are very slow to react! Improve your tech team",give point good app payment issue cant place order already complain multiple time slow react improve tech team,0.5106,Positive
1.6500603211246838e+18,2023-04-23 08:53:31+00:00,https://twitter.com/mili_mihir/status/1650060321124683777,0,0,210.0,"#OnlineGroceries - #JioMart vs #BigBasket
Market Size: $3.5B
Growth: 25%
Leader: BigBasket (35%)

#Fuel &amp; #Petroleum - #JioBP vs #IndianOil, #BPCL
Market Size: $120B
Growth: 5%
Leader: IndianOil (35%)

With this speed, #Ambani is becoming Industry #GodofIndia !
(8)",v market size 35b growth 25 leader 35 amp v market size 120b growth 5 leader indianoil 35 speed become industry 8,0.6369,Positive
1.6500634728588902e+18,2023-04-23 09:06:03+00:00,https://twitter.com/tweetscrums/status/1650063472858890245,1,0,46.0,"Hi @bigbasket_com 
@CEE_bigbasket 
#bigbasket can you please your company name to bug basket please?

#BugBasket.
From app, i was informed the products to be delivered by 2:30 pm IST. 
Now, it says it will deliver at the end of the day.
Are you manufacturing something still?",hi please company name bug basket please app inform product deliver 230 pm ist say deliver end day manufacturing something still,0.5574,Positive
1.6500640472562442e+18,2023-04-23 09:08:20+00:00,https://twitter.com/tweetscrums/status/1650064047256244224,1,0,41.0,"And to add on top of it. 
18601231000 
Does this number work for anyone ?

Just try to call this above number. 
The call gets hanged /disconnected automatically. 

#BugBasket
#BigBasket",add top 18601231000 number work anyone try call number call get hang disconnect automatically,0.34,Positive
1.6500656363312374e+18,2023-04-23 09:14:39+00:00,https://twitter.com/tweetscrums/status/1650065636331237377,0,0,73.0,"@bigbasketblog 
#BugBasket

#BigBasket, my kind request please unlink your business with @TataCompanies . 

Since you are not living expectation as to how the Tata companies work / function. 

Get some life please.",kind request please unlink business since living expectation tata company work function get life please,0.7906,Positive
1.650067285158269e+18,2023-04-23 09:21:12+00:00,https://twitter.com/tweetscrums/status/1650067285158268930,0,0,54.0,"1.23 ratings for #BigBasket ?

@iamsrk #EidMubarak2023
Can you please help your partner @bigbasket_com to driver good on time ?
You are my only hope now. 
Thanks! https://t.co/UmFyGzJPXV",123 rating please help partner driver good time hope thanks,0.9136,Positive
1.6503150345627976e+18,2023-04-24 01:45:40+00:00,https://twitter.com/kuttsanand5/status/1650315034562797568,0,0,59.0,"Shame on you @bigbasket_com . Every time the same good morning message from your @daily_bb 
When can you resolve this daily unforeseen operational challenges!
#BigBasket #BBDaily #customerexperience #daily #Dailyessentials https://t.co/aZF3idKPpK",shame every time good morning message resolve daily unforeseen operational challenge,0.4019,Positive
1.6503624123176796e+18,2023-04-24 04:53:56+00:00,https://twitter.com/Surya_poojari/status/1650362412317679623,0,0,56.0,"@bigbasket_com
Do you people atlest check the vegetable before delivering, each and every time I'm getting rotten vegetables. It's not about return or refund. Where is the quality.
It's Anjanapura branch which is sending all rotten things every time.
#bigbasket #tata https://t.co/3muCTJ3SHZ",people atlest check vegetable deliver every time im get rotten vegetable return refund quality anjanapura branch send rotten thing every time,-0.765,Negative
1.6504970375515095e+18,2023-04-24 13:48:53+00:00,https://twitter.com/pranati_sharma7/status/1650497037551509504,0,0,47.0,"@bigbasket_com Is this what we can expect from you... all the tomatoes are rotten. Don't you check the product before sending. Pathetic services bbnow and big basket.
Shame on you. I'm highly dissappointed.

#pathetic 
#bbnow
#bigbasket
#shameonyou https://t.co/zE8RBXrDS8",expect tomato rotten dont check product send pathetic service bbnow big basket shame im highly dissappointed,-0.8779,Negative
